locations,weights
5.30469271701841,8.555898670777028e-07
5.39061374080081,4.814037661178228e-06
5.4782072988874,3.66978404682061e-07
5.53877917007551,2.6155123925124027e-06
5.63994644555645,2.1255430201005878e-07
5.68896932302916,1.400963462903897e-06
5.79357593268763,1.1699955106636932e-07
5.84158149225414,7.773300352121067e-07
5.95724266159734,7.832671038684018e-08
5.995768371209545,4.3504060388740976e-07
6.128048881049495,1.0248120575729692e-07
6.15483503397243,2.0046573129681664e-07
6.285949787912335,7.238982048399948e-08
6.312355737015735,1.1435237730007097e-07
6.44298739378545,4.9422478411598824e-08
6.470215886616995,6.642364446982495e-08
6.608454844338795,5.1454566898845675e-08
6.63836899675303,2.161683027891458e-08
6.767777082539315,3.672141579609715e-08
6.79308495150553,9.029162518425873e-09
6.92502499263721,2.135513441640065e-08
6.95109433147327,6.103814992428745e-09
7.08477841074594,1.3909175917087878e-08
7.12353361453166,1.8432548142545153e-09
7.247445839741405,8.11201217638657e-09
7.28908852065495,7.383944824184427e-10
7.40802085040901,4.273051201975802e-09
7.44047608697498,6.722832800962428e-10
7.57479594933962,2.701238510065215e-09
7.61940270455678,4.2180296387719574e-10
7.7391136722983,1.9954247975501516e-09
7.77870680481778,2.0897657592059743e-10
7.895532380332425,1.1863400464652722e-09
7.94104318561463,3.5948136519744725e-10
8.056486107332335,5.452742066845173e-10
8.080664604688845,4.9206312177903e-10
8.21871975739322,5.43946421748061e-10
8.26347158358247,1.386464808157655e-10
8.381758616032284,3.388619089818388e-10
8.43101265598966,8.482240663980238e-11
8.539805852114865,1.83526021332137e-10
8.588070131083205,8.575627006065405e-11
8.70565902693041,8.606861222219835e-11
8.752808174966475,4.831933353342715e-11
8.88467478955793,1.1293958454507864e-10
8.92245493077936,1.7833225233909525e-12
9.03736211253562,3.05135378934333e-11
9.060059034185064,2.9831717874201175e-11
9.15080144184115,6.92689981571969e-12
9.2353946956634,3.583366222213785e-11
9.33361840241508,1.3775697995222392e-12
9.39613725427836,4.6455849912474076e-11
9.51380542062864,1.7252011066779287e-13
9.57496167296324,3.2947319121794077e-11
9.674694602522315,1.7372989525888308e-11
9.71286934779485,4.5919940605516525e-11
9.854312425442656,4.361239221543235e-13
9.867778565342885,3.154700096774107e-11
10.0119029929901,2.7938111867238324e-11
10.01902359483722,1.3586878318358108e-14
10.14763971392121,6.04440127146453e-12
10.18796674943103,6.431948755578345e-12
10.297990967650435,7.224176067918725e-12
10.32865544323703,1.0629619315490233e-11
10.460373174294816,7.319444719338472e-13
10.53204971191421,2.2148319765766244e-11
10.61713574748266,1.1298068635668867e-11
10.66338156066791,1.3660579878656402e-11
10.7451998507953,1.7878992378551414e-11
10.794941359553645,3.03722587186236e-13
10.885968219303985,5.008629106667913e-12
10.947355474877645,9.90853039822478e-12
11.05481538362567,6.28479253374248e-12
11.07604563114338,3.1170126261481176e-12
11.206783977074714,2.205030902500679e-12
11.252535147132814,7.02038314433266e-13
11.36476937787376,7.31210222275426e-13
